sample_idx,time_sec,fhr_bpm,ua_kpa,ua_mmhg
1264,523.937824,156.556701,0.294340,2.207730
1265,524.352332,156.556701,0.294340,2.207730
1266,524.766839,156.556701,0.294340,2.207730
1267,525.181347,156.556701,0.294340,2.207730
1268,525.595855,156.556701,0.294340,2.207730
1269,526.010363,156.556701,0.294340,2.207730
1270,526.424870,156.556701,0.294340,2.207730
1271,526.839378,154.969072,0.294340,2.207730
1272,527.253886,154.824742,0.294340,2.207730
1273,527.668394,154.824742,0.316981,2.377555
1274,528.082902,154.824742,0.316981,2.377555
1275,528.497409,154.824742,0.316981,2.377555
1276,528.911917,154.824742,0.316981,2.377555
1277,529.326425,154.680412,0.316981,2.377555
1278,529.740933,154.536082,0.316981,2.377555
1279,530.155440,153.814433,0.316981,2.377555
1280,530.569948,153.670103,0.316981,2.377555
1281,530.984456,153.381443,0.316981,2.377555
1282,531.398964,150.639175,0.316981,2.377555
1283,531.813472,149.773196,0.316981,2.377555
1284,532.227979,149.773196,0.316981,2.377555
1285,532.642487,149.773196,0.316981,2.377555
1286,533.056995,149.773196,0.316981,2.377555
1287,533.471503,149.773196,0.316981,2.377555
1288,533.886010,149.773196,0.316981,2.377555
1289,534.300518,149.773196,0.316981,2.377555
1290,534.715026,149.773196,0.316981,2.377555
1291,535.129534,149.773196,0.316981,2.377555
1292,535.544041,148.185567,0.316981,2.377555
1293,535.958549,145.876289,0.316981,2.377555
1294,536.373057,145.731959,0.316981,2.377555
1295,536.787565,145.731959,0.316981,2.377555
1296,537.202073,145.731959,0.316981,2.377555
1297,537.616580,145.731959,0.316981,2.377555
1298,538.031088,145.587629,0.316981,2.377555
1299,538.445596,145.587629,0.316981,2.377555
1300,538.860104,145.298969,0.339623,2.547380
1301,539.274611,142.412371,0.339623,2.547380
1302,539.689119,137.505155,0.339623,2.547380
1303,540.103627,NaN,0.339623,2.547380
1304,540.518135,NaN,0.339623,2.547380
1305,540.932642,NaN,0.339623,2.547380
1306,541.347150,NaN,0.339623,2.547380
1307,541.761658,NaN,0.339623,2.547380
1308,542.176166,NaN,0.339623,2.547380
1309,542.590674,NaN,0.339623,2.547380
1310,543.005181,NaN,0.339623,2.547380
1311,543.419689,NaN,0.339623,2.547380
1312,543.834197,NaN,0.339623,2.547380
1313,544.248705,NaN,0.339623,2.547380
1314,544.663212,NaN,0.339623,2.547380
1315,545.077720,NaN,0.339623,2.547380
1316,545.492228,NaN,0.339623,2.547380
1317,545.906736,NaN,0.339623,2.547380
1318,546.321244,NaN,0.339623,2.547380
1319,546.735751,NaN,0.339623,2.547380
1320,547.150259,NaN,0.339623,2.547380
1321,547.564767,NaN,0.339623,2.547380
1322,547.979275,NaN,0.339623,2.547380
1323,548.393782,NaN,0.339623,2.547380
1324,548.808290,NaN,0.339623,2.547380
1325,549.222798,NaN,0.362264,2.717206
1326,549.637306,NaN,0.362264,2.717206
1327,550.051813,NaN,0.362264,2.717206
1328,550.466321,NaN,0.362264,2.717206
1329,550.880829,NaN,0.362264,2.717206
1330,551.295337,NaN,0.362264,2.717206
1331,551.709845,NaN,0.362264,2.717206
1332,552.124352,NaN,0.362264,2.717206
1333,552.538860,NaN,0.362264,2.717206
1334,552.953368,NaN,0.362264,2.717206
1335,553.367876,NaN,0.362264,2.717206
1336,553.782383,NaN,0.362264,2.717206
1337,554.196891,NaN,0.362264,2.717206
1338,554.611399,NaN,0.362264,2.717206
1339,555.025907,NaN,0.362264,2.717206
1340,555.440415,NaN,0.362264,2.717206
1341,555.854922,NaN,0.362264,2.717206
1342,556.269430,NaN,0.362264,2.717206
1343,556.683938,NaN,0.362264,2.717206
1344,557.098446,NaN,0.362264,2.717206
1345,557.512953,136.494845,0.362264,2.717206
1346,557.927461,136.494845,0.362264,2.717206
1347,558.341969,136.494845,0.362264,2.717206
1348,558.756477,136.494845,0.384906,2.887031
1349,559.170984,136.494845,0.384906,2.887031
1350,559.585492,136.494845,0.384906,2.887031
1351,560.000000,136.494845,0.384906,2.887031
1352,560.414508,136.494845,0.384906,2.887031
1353,560.829016,138.515464,0.384906,2.887031
1354,561.243523,138.659794,0.384906,2.887031
1355,561.658031,138.659794,0.384906,2.887031
1356,562.072539,138.659794,0.384906,2.887031
1357,562.487047,138.659794,0.384906,2.887031
1358,562.901554,138.659794,0.384906,2.887031
1359,563.316062,138.659794,0.384906,2.887031
1360,563.730570,138.659794,0.384906,2.887031
1361,564.145078,138.804124,0.384906,2.887031
1362,564.559585,140.536082,0.384906,2.887031
1363,564.974093,140.680412,0.384906,2.887031
1364,565.388601,140.680412,0.384906,2.887031
1365,565.803109,140.680412,0.384906,2.887031
1366,566.217617,140.680412,0.384906,2.887031
1367,566.632124,140.680412,0.384906,2.887031
1368,567.046632,140.680412,0.384906,2.887031
1369,567.461140,140.680412,0.384906,2.887031
1370,567.875648,140.680412,0.384906,2.887031
1371,568.290155,140.680412,0.384906,2.887031
1372,568.704663,140.680412,0.384906,2.887031
1373,569.119171,140.680412,0.384906,2.887031
1374,569.533679,140.680412,0.407547,3.056856
1375,569.948187,137.649485,0.407547,3.056856
1376,570.362694,149.628866,0.407547,3.056856
1377,570.777202,161.608247,0.407547,3.056856
1378,571.191710,161.608247,0.407547,3.056856
1379,571.606218,161.608247,0.407547,3.056856
1380,572.020725,161.752577,0.407547,3.056856
1381,572.435233,161.752577,0.407547,3.056856
1382,572.849741,161.752577,0.407547,3.056856
1383,573.264249,161.752577,0.407547,3.056856
1384,573.678756,161.896907,0.407547,3.056856
1385,574.093264,161.896907,0.407547,3.056856
1386,574.507772,161.896907,0.407547,3.056856
1387,574.922280,161.896907,0.407547,3.056856
1388,575.336788,161.896907,0.407547,3.056856
1389,575.751295,161.896907,0.407547,3.056856
1390,576.165803,161.896907,0.407547,3.056856
1391,576.580311,161.896907,0.407547,3.056856
1392,576.994819,162.041237,0.407547,3.056856
1393,577.409326,NaN,0.407547,3.056856
1394,577.823834,NaN,0.407547,3.056856
1395,578.238342,NaN,0.407547,3.056856
1396,578.652850,NaN,0.407547,3.056856
1397,579.067358,NaN,0.407547,3.056856
1398,579.481865,NaN,0.430189,3.226682
1399,579.896373,NaN,0.430189,3.226682
1400,580.310881,NaN,0.430189,3.226682
1401,580.725389,NaN,0.430189,3.226682
1402,581.139896,NaN,0.430189,3.226682
1403,581.554404,NaN,0.430189,3.226682
1404,581.968912,NaN,0.430189,3.226682
1405,582.383420,NaN,0.430189,3.226682
1406,582.797927,NaN,0.430189,3.226682
1407,583.212435,NaN,0.430189,3.226682
1408,583.626943,NaN,0.430189,3.226682
1409,584.041451,NaN,0.430189,3.226682
1410,584.455959,NaN,0.430189,3.226682
1411,584.870466,NaN,0.430189,3.226682
1412,585.284974,NaN,0.430189,3.226682
1413,585.699482,NaN,0.430189,3.226682
1414,586.113990,NaN,0.430189,3.226682
1415,586.528497,77.896907,0.430189,3.226682
1416,586.943005,77.896907,0.430189,3.226682
1417,587.357513,77.896907,0.430189,3.226682
1418,587.772021,77.896907,0.430189,3.226682
1419,588.186528,77.896907,0.430189,3.226682
1420,588.601036,77.896907,0.430189,3.226682
1421,589.015544,77.896907,0.430189,3.226682
1422,589.430052,74.288660,0.430189,3.226682
1423,589.844560,72.701031,0.452830,3.396507
1424,590.259067,72.268041,0.452830,3.396507
1425,590.673575,72.123711,0.452830,3.396507
1426,591.088083,71.835052,0.452830,3.396507
1427,591.502591,69.381443,0.452830,3.396507
1428,591.917098,67.793814,0.452830,3.396507
1429,592.331606,65.484536,0.452830,3.396507
1430,592.746114,65.340206,0.452830,3.396507
1431,593.160622,65.340206,0.452830,3.396507
1432,593.575130,65.051546,0.452830,3.396507
1433,593.989637,63.030928,0.452830,3.396507
1434,594.404145,90.597938,0.452830,3.396507
1435,594.818653,118.164948,0.452830,3.396507
1436,595.233161,118.164948,0.452830,3.396507
1437,595.647668,118.164948,0.452830,3.396507
1438,596.062176,118.164948,0.452830,3.396507
1439,596.476684,116.577320,0.452830,3.396507
1440,596.891192,116.288660,0.452830,3.396507
1441,597.305699,116.144330,0.452830,3.396507
1442,597.720207,115.567010,0.452830,3.396507
1443,598.134715,115.567010,0.452830,3.396507
1444,598.549223,115.567010,0.452830,3.396507
1445,598.963731,115.567010,0.475472,3.566333
1446,599.378238,115.567010,0.475472,3.566333
1447,599.792746,115.567010,0.475472,3.566333
1448,600.207254,115.567010,0.475472,3.566333
1449,600.621762,115.278351,0.475472,3.566333
1450,601.036269,112.969072,0.475472,3.566333
1451,601.450777,111.092784,0.475472,3.566333
1452,601.865285,111.092784,0.475472,3.566333
1453,602.279793,111.092784,0.475472,3.566333
1454,602.694301,111.092784,0.475472,3.566333
1455,603.108808,111.092784,0.475472,3.566333
1456,603.523316,111.092784,0.475472,3.566333
1457,603.937824,111.092784,0.475472,3.566333
1458,604.352332,111.092784,0.475472,3.566333
1459,604.766839,111.092784,0.475472,3.566333
1460,605.181347,111.092784,0.475472,3.566333
1461,605.595855,111.237113,0.475472,3.566333
1462,606.010363,111.381443,0.475472,3.566333
1463,606.424870,113.835052,0.475472,3.566333
1464,606.839378,113.979381,0.475472,3.566333
1465,607.253886,114.268041,0.475472,3.566333
1466,607.668394,121.917526,0.475472,3.566333
1467,608.082902,122.206186,0.475472,3.566333
1468,608.497409,122.927835,0.475472,3.566333
1469,608.911917,123.216495,0.475472,3.566333
1470,609.326425,123.793814,0.475472,3.566333
1471,609.740933,123.793814,0.498113,3.736158
1472,610.155440,123.793814,0.498113,3.736158
1473,610.569948,123.793814,0.498113,3.736158
1474,610.984456,123.793814,0.498113,3.736158
1475,611.398964,123.793814,0.498113,3.736158
1476,611.813472,123.793814,0.498113,3.736158
1477,612.227979,123.793814,0.498113,3.736158
1478,612.642487,122.783505,0.498113,3.736158
1479,613.056995,122.639175,0.498113,3.736158
1480,613.471503,122.494845,0.498113,3.736158
1481,613.886010,122.494845,0.498113,3.736158
1482,614.300518,122.350515,0.498113,3.736158
1483,614.715026,122.206186,0.498113,3.736158
1484,615.129534,118.886598,0.498113,3.736158
1485,615.544041,114.123711,0.498113,3.736158
1486,615.958549,113.113402,0.498113,3.736158
1487,616.373057,113.113402,0.498113,3.736158
1488,616.787565,113.113402,0.498113,3.736158
1489,617.202073,113.113402,0.498113,3.736158
1490,617.616580,113.113402,0.498113,3.736158
1491,618.031088,113.113402,0.498113,3.736158
1492,618.445596,113.113402,0.498113,3.736158
1493,618.860104,113.979381,0.498113,3.736158
1494,619.274611,113.979381,0.498113,3.736158
1495,619.689119,113.979381,0.498113,3.736158
1496,620.103627,113.979381,0.498113,3.736158
1497,620.518135,113.979381,0.498113,3.736158
1498,620.932642,113.979381,0.520755,3.905983
1499,621.347150,114.123711,0.520755,3.905983
1500,621.761658,114.412371,0.520755,3.905983
1501,622.176166,135.340206,0.520755,3.905983
1502,622.590674,156.412371,0.520755,3.905983
1503,623.005181,156.412371,0.520755,3.905983
1504,623.419689,156.412371,0.520755,3.905983
1505,623.834197,155.257732,0.520755,3.905983
1506,624.248705,153.670103,0.520755,3.905983
1507,624.663212,150.350515,0.520755,3.905983
1508,625.077720,147.030928,0.520755,3.905983
1509,625.492228,143.711340,0.520755,3.905983
1510,625.906736,140.247423,0.520755,3.905983
1511,626.321244,136.927835,0.520755,3.905983
1512,626.735751,133.608247,0.520755,3.905983
1513,627.150259,130.288660,0.520755,3.905983
1514,627.564767,126.969072,0.520755,3.905983
1515,627.979275,123.505155,0.520755,3.905983
1516,628.393782,120.185567,0.543396,4.075809
1517,628.808290,116.865979,0.611321,4.585285
1518,629.222798,113.546392,0.656604,4.924935
1519,629.637306,113.546392,0.656604,4.924935
1520,630.051813,113.546392,0.656604,4.924935
1521,630.466321,113.546392,0.656604,4.924935
1522,630.880829,113.546392,0.679245,5.094761
1523,631.295337,113.546392,0.701887,5.264586
1524,631.709845,113.546392,0.724528,5.434411
1525,632.124352,113.546392,0.724528,5.434411
1526,632.538860,113.546392,0.747170,5.604237
1527,632.953368,113.546392,0.747170,5.604237
1528,633.367876,113.546392,0.747170,5.604237
1529,633.782383,113.546392,0.747170,5.604237
1530,634.196891,113.546392,0.747170,5.604237
1531,634.611399,113.402062,0.747170,5.604237
1532,635.025907,109.072165,0.747170,5.604237
1533,635.440415,104.309278,0.747170,5.604237
1534,635.854922,100.412371,0.747170,5.604237
1535,636.269430,99.979381,0.747170,5.604237
1536,636.683938,99.979381,0.747170,5.604237
1537,637.098446,99.979381,0.747170,5.604237
1538,637.512953,99.835052,0.747170,5.604237
1539,637.927461,112.824742,0.747170,5.604237
1540,638.341969,125.814433,0.747170,5.604237
1541,638.756477,124.948454,0.747170,5.604237
1542,639.170984,124.804124,0.769811,5.774062
1543,639.585492,124.659794,0.769811,5.774062
1544,640.000000,124.515464,0.769811,5.774062
1545,640.414508,123.072165,0.769811,5.774062
1546,640.829016,122.783505,0.769811,5.774062
1547,641.243523,122.783505,0.769811,5.774062
1548,641.658031,122.783505,0.769811,5.774062
1549,642.072539,122.494845,0.769811,5.774062
1550,642.487047,118.597938,0.769811,5.774062
1551,642.901554,115.134021,0.769811,5.774062
1552,643.316062,114.123711,0.769811,5.774062
1553,643.730570,113.979381,0.769811,5.774062
1554,644.145078,113.835052,0.769811,5.774062
1555,644.559585,110.371134,0.769811,5.774062
1556,644.974093,110.226804,0.769811,5.774062
1557,645.388601,110.226804,0.769811,5.774062
1558,645.803109,110.226804,0.769811,5.774062
1559,646.217617,110.226804,0.769811,5.774062
1560,646.632124,110.226804,0.769811,5.774062
1561,647.046632,110.226804,0.769811,5.774062
1562,647.461140,110.226804,0.769811,5.774062
1563,647.875648,115.567010,0.769811,5.774062
1564,648.290155,115.567010,0.769811,5.774062
1565,648.704663,115.567010,0.769811,5.774062
1566,649.119171,115.567010,0.769811,5.774062
1567,649.533679,115.567010,0.769811,5.774062
1568,649.948187,115.567010,0.769811,5.774062
1569,650.362694,115.567010,0.769811,5.774062
1570,650.777202,115.567010,0.769811,5.774062
1571,651.191710,115.567010,0.769811,5.774062
1572,651.606218,115.567010,0.769811,5.774062
1573,652.020725,115.711340,0.769811,5.774062
1574,652.435233,116.000000,0.769811,5.774062
1575,652.849741,124.371134,0.769811,5.774062
1576,653.264249,132.742268,0.769811,5.774062
1577,653.678756,132.742268,0.769811,5.774062
1578,654.093264,132.164948,0.769811,5.774062
1579,654.507772,132.164948,0.769811,5.774062
1580,654.922280,132.164948,0.769811,5.774062
1581,655.336788,132.164948,0.769811,5.774062
1582,655.751295,132.164948,0.769811,5.774062
1583,656.165803,132.164948,0.769811,5.774062
1584,656.580311,132.164948,0.769811,5.774062
1585,656.994819,132.164948,0.769811,5.774062
1586,657.409326,132.020619,0.769811,5.774062
1587,657.823834,131.876289,0.769811,5.774062
1588,658.238342,131.010309,0.769811,5.774062
1589,658.652850,131.010309,0.769811,5.774062
1590,659.067358,131.010309,0.769811,5.774062
1591,659.481865,130.865979,0.769811,5.774062
1592,659.896373,130.865979,0.769811,5.774062
1593,660.310881,130.721649,0.769811,5.774062
1594,660.725389,130.432990,0.769811,5.774062
1595,661.139896,130.288660,0.769811,5.774062
1596,661.554404,130.288660,0.769811,5.774062
1597,661.968912,130.144330,0.769811,5.774062
1598,662.383420,130.144330,0.769811,5.774062
1599,662.797927,130.144330,0.769811,5.774062
1600,663.212435,130.000000,0.769811,5.774062
1601,663.626943,129.134021,0.769811,5.774062
1602,664.041451,128.989691,0.769811,5.774062
1603,664.455959,128.989691,0.769811,5.774062
1604,664.870466,128.989691,0.769811,5.774062
1605,665.284974,128.989691,0.769811,5.774062
1606,665.699482,128.989691,0.769811,5.774062
1607,666.113990,128.989691,0.769811,5.774062
1608,666.528497,128.989691,0.769811,5.774062
1609,666.943005,128.989691,0.769811,5.774062
1610,667.357513,128.989691,0.769811,5.774062
1611,667.772021,128.989691,0.769811,5.774062
1612,668.186528,128.989691,0.769811,5.774062
1613,668.601036,128.989691,0.769811,5.774062
1614,669.015544,128.989691,0.769811,5.774062
1615,669.430052,128.989691,0.769811,5.774062
1616,669.844560,128.989691,0.769811,5.774062
1617,670.259067,128.989691,0.769811,5.774062
1618,670.673575,128.989691,0.769811,5.774062
1619,671.088083,128.989691,0.769811,5.774062
1620,671.502591,128.989691,0.769811,5.774062
1621,671.917098,130.288660,0.769811,5.774062
1622,672.331606,130.432990,0.769811,5.774062
1623,672.746114,130.432990,0.769811,5.774062
1624,673.160622,130.432990,0.769811,5.774062
1625,673.575130,130.432990,0.769811,5.774062
1626,673.989637,130.577320,0.769811,5.774062
1627,674.404145,130.577320,0.769811,5.774062
1628,674.818653,130.577320,0.769811,5.774062
1629,675.233161,130.577320,0.769811,5.774062
1630,675.647668,130.577320,6.769811,50.777782
1631,676.062176,130.577320,12.769811,95.781502
1632,676.476684,130.577320,12.769811,95.781502
1633,676.891192,130.577320,12.769811,95.781502
1634,677.305699,131.010309,12.769811,95.781502
1635,677.720207,134.474227,12.769811,95.781502
1636,678.134715,134.762887,12.769811,95.781502
1637,678.549223,135.628866,12.769811,95.781502
1638,678.963731,135.917526,12.769811,95.781502
1639,679.378238,139.670103,12.769811,95.781502
1640,679.792746,139.814433,12.769811,95.781502
1641,680.207254,142.412371,12.769811,95.781502
1642,680.621762,142.412371,12.769811,95.781502
1643,681.036269,142.412371,12.769811,95.781502
1644,681.450777,142.556701,12.769811,95.781502
1645,681.865285,142.556701,12.452830,93.403947
1646,682.279793,142.701031,11.954717,89.667789
1647,682.694301,142.701031,11.864151,88.988488
1648,683.108808,142.701031,11.660377,87.460060
1649,683.523316,142.701031,11.298113,84.742854
1650,683.937824,142.701031,10.913208,81.855823
1651,684.352332,142.701031,10.550943,79.138617
1652,684.766839,142.701031,10.188679,76.421411
1653,685.181347,142.701031,9.803774,73.534380
1654,685.595855,142.701031,9.441509,70.817174
1655,686.010363,142.701031,9.079245,68.099969
1656,686.424870,142.701031,8.694340,65.212938
1657,686.839378,142.701031,8.332075,62.495732
1658,687.253886,142.701031,7.947170,59.608701
1659,687.668394,142.701031,7.584906,56.891495
1660,688.082902,142.701031,7.222642,54.174289
1661,688.497409,142.701031,6.837736,51.287258
1662,688.911917,142.701031,6.475472,48.570053
1663,689.326425,142.701031,6.475472,48.570053
1664,689.740933,142.701031,6.475472,48.570053
1665,690.155440,143.278351,6.475472,48.570053
1666,690.569948,138.804124,6.430189,48.230402
1667,690.984456,135.628866,6.045283,45.343371
1668,691.398964,132.597938,5.637736,42.286514
1669,691.813472,129.567010,5.411321,40.588261
1670,692.227979,126.536082,4.867925,36.512452
1671,692.642487,123.360825,4.460377,33.455596
1672,693.056995,120.329897,4.256604,31.927167
1673,693.471503,117.298969,4.233962,31.757342
1674,693.886010,114.268041,4.211321,31.587517
1675,694.300518,114.268041,4.188679,31.417691
1676,694.715026,114.268041,4.098113,30.738390
1677,695.129534,114.268041,3.418868,25.643629
1678,695.544041,114.268041,3.033962,22.756598
1679,695.958549,114.268041,2.875472,21.567821
1680,696.373057,114.268041,2.852830,21.397995
1681,696.787565,114.268041,2.830189,21.228170
1682,697.202073,114.268041,2.807547,21.058344
1683,697.616580,114.268041,2.762264,20.718694
1684,698.031088,114.268041,2.241509,16.812710
1685,698.445596,114.268041,2.196226,16.473060
1686,698.860104,114.268041,2.173585,16.303234
1687,699.274611,112.103093,2.150943,16.133409
1688,699.689119,109.649485,2.105660,15.793758
1689,700.103627,109.505155,1.856604,13.925679
1690,700.518135,109.505155,1.833962,13.755854
1691,700.932642,109.505155,1.788679,13.416203
1692,701.347150,109.505155,1.698113,12.736902
1693,701.761658,109.505155,1.652830,12.397251
1694,702.176166,109.505155,1.652830,12.397251
1695,702.590674,109.505155,1.630189,12.227426
1696,703.005181,118.742268,1.607547,12.057600
1697,703.419689,118.742268,1.584906,11.887775
1698,703.834197,118.742268,1.584906,11.887775
1699,704.248705,118.886598,1.584906,11.887775
1700,704.663212,118.886598,1.584906,11.887775
1701,705.077720,118.886598,1.584906,11.887775
1702,705.492228,118.886598,1.584906,11.887775
1703,705.906736,118.886598,1.584906,11.887775
1704,706.321244,118.886598,1.584906,11.887775
1705,706.735751,118.886598,1.584906,11.887775
1706,707.150259,118.886598,1.584906,11.887775
1707,707.564767,118.886598,1.562264,11.717950
1708,707.979275,118.886598,1.562264,11.717950
1709,708.393782,118.886598,1.516981,11.378299
1710,708.808290,118.886598,1.494340,11.208474
1711,709.222798,118.886598,1.471698,11.038648
1712,709.637306,118.886598,1.471698,11.038648
1713,710.051813,118.886598,1.471698,11.038648
1714,710.466321,119.752577,1.471698,11.038648
1715,710.880829,119.752577,1.471698,11.038648
1716,711.295337,119.752577,1.471698,11.038648
1717,711.709845,119.752577,1.471698,11.038648
1718,712.124352,119.752577,1.471698,11.038648
1719,712.538860,119.752577,1.471698,11.038648
1720,712.953368,119.463918,1.471698,11.038648
1721,713.367876,119.175258,1.471698,11.038648
1722,713.782383,119.175258,1.471698,11.038648
1723,714.196891,119.175258,1.471698,11.038648
1724,714.611399,119.175258,1.471698,11.038648
1725,715.025907,119.175258,1.471698,11.038648
1726,715.440415,119.175258,1.471698,11.038648
1727,715.854922,119.175258,1.471698,11.038648
1728,716.269430,119.175258,1.471698,11.038648
1729,716.683938,119.030928,1.471698,11.038648
1730,717.098446,119.030928,1.471698,11.038648
1731,717.512953,119.030928,1.471698,11.038648
1732,717.927461,119.030928,1.471698,11.038648
1733,718.341969,119.030928,1.471698,11.038648
1734,718.756477,119.030928,1.471698,11.038648
1735,719.170984,119.030928,1.471698,11.038648
1736,719.585492,119.030928,1.471698,11.038648
1737,720.000000,119.030928,1.471698,11.038648
1738,720.414508,119.030928,1.471698,11.038648
1739,720.829016,119.030928,1.471698,11.038648
1740,721.243523,119.030928,1.471698,11.038648
1741,721.658031,119.030928,1.471698,11.038648
1742,722.072539,119.030928,1.471698,11.038648
1743,722.487047,119.030928,1.471698,11.038648
1744,722.901554,119.030928,1.471698,11.038648
1745,723.316062,120.329897,1.471698,11.038648
1746,723.730570,122.350515,1.471698,11.038648
1747,724.145078,122.350515,1.471698,11.038648
1748,724.559585,122.350515,1.471698,11.038648
1749,724.974093,122.350515,1.471698,11.038648
1750,725.388601,122.350515,1.471698,11.038648
1751,725.803109,122.494845,1.471698,11.038648
1752,726.217617,122.639175,1.471698,11.038648
1753,726.632124,123.938144,1.471698,11.038648
1754,727.046632,125.381443,1.471698,11.038648
1755,727.461140,130.432990,1.471698,11.038648
1756,727.875648,130.721649,1.471698,11.038648
1757,728.290155,131.010309,1.471698,11.038648
1758,728.704663,131.154639,1.471698,11.038648
1759,729.119171,131.298969,1.471698,11.038648
1760,729.533679,132.164948,1.471698,11.038648
1761,729.948187,132.453608,1.471698,11.038648
1762,730.362694,132.742268,1.471698,11.038648
1763,730.777202,132.886598,1.471698,11.038648
1764,731.191710,133.030928,1.471698,11.038648
1765,731.606218,133.030928,1.471698,11.038648
1766,732.020725,133.030928,1.471698,11.038648
1767,732.435233,133.030928,1.471698,11.038648
1768,732.849741,133.030928,1.471698,11.038648
1769,733.264249,133.030928,1.471698,11.038648
1770,733.678756,133.030928,1.471698,11.038648
1771,734.093264,133.030928,1.471698,11.038648
1772,734.507772,133.030928,1.471698,11.038648
1773,734.922280,133.030928,1.471698,11.038648
1774,735.336788,132.886598,1.471698,11.038648
1775,735.751295,132.886598,1.471698,11.038648
1776,736.165803,132.886598,1.471698,11.038648
1777,736.580311,132.886598,1.471698,11.038648
1778,736.994819,132.886598,1.471698,11.038648
1779,737.409326,132.886598,1.471698,11.038648
1780,737.823834,132.886598,1.471698,11.038648
1781,738.238342,132.886598,1.471698,11.038648
1782,738.652850,132.886598,1.471698,11.038648
1783,739.067358,132.886598,1.471698,11.038648
1784,739.481865,132.886598,1.471698,11.038648
1785,739.896373,132.886598,1.471698,11.038648
1786,740.310881,131.010309,1.471698,11.038648
1787,740.725389,131.010309,1.471698,11.038648
1788,741.139896,131.010309,1.471698,11.038648
1789,741.554404,131.010309,1.471698,11.038648
1790,741.968912,131.010309,1.471698,11.038648
1791,742.383420,131.010309,1.471698,11.038648
1792,742.797927,131.010309,1.471698,11.038648
1793,743.212435,131.010309,1.471698,11.038648
1794,743.626943,131.154639,1.471698,11.038648
1795,744.041451,131.154639,1.471698,11.038648
1796,744.455959,131.154639,1.471698,11.038648
1797,744.870466,131.154639,1.471698,11.038648
1798,745.284974,131.154639,1.471698,11.038648
1799,745.699482,131.154639,1.471698,11.038648
1800,746.113990,131.154639,1.471698,11.038648
1801,746.528497,131.154639,1.471698,11.038648
1802,746.943005,131.154639,1.471698,11.038648
1803,747.357513,131.154639,1.471698,11.038648
1804,747.772021,131.010309,1.471698,11.038648
1805,748.186528,131.010309,1.471698,11.038648
1806,748.601036,131.010309,1.471698,11.038648
1807,749.015544,131.010309,1.471698,11.038648
1808,749.430052,131.010309,1.471698,11.038648
1809,749.844560,130.865979,1.471698,11.038648
1810,750.259067,130.000000,1.471698,11.038648
1811,750.673575,129.855670,1.471698,11.038648
1812,751.088083,129.711340,1.471698,11.038648
1813,751.502591,129.422680,1.471698,11.038648
1814,751.917098,129.278351,1.471698,11.038648
1815,752.331606,129.278351,1.471698,11.038648
1816,752.746114,129.278351,1.471698,11.038648
1817,753.160622,129.278351,1.471698,11.038648
1818,753.575130,129.278351,1.471698,11.038648
1819,753.989637,129.278351,1.471698,11.038648
1820,754.404145,129.278351,1.471698,11.038648
1821,754.818653,130.577320,1.471698,11.038648
1822,755.233161,130.577320,1.471698,11.038648
1823,755.647668,130.577320,1.471698,11.038648
1824,756.062176,130.577320,1.471698,11.038648
1825,756.476684,130.721649,1.471698,11.038648
1826,756.891192,131.010309,1.471698,11.038648
1827,757.305699,137.505155,1.471698,11.038648
1828,757.720207,NaN,1.471698,11.038648
1829,758.134715,NaN,1.471698,11.038648
1830,758.549223,NaN,1.471698,11.038648
1831,758.963731,NaN,1.471698,11.038648
1832,759.378238,NaN,1.471698,11.038648
1833,759.792746,NaN,1.471698,11.038648
1834,760.207254,NaN,1.471698,11.038648
1835,760.621762,NaN,1.471698,11.038648
1836,761.036269,NaN,1.471698,11.038648
1837,761.450777,NaN,1.471698,11.038648
1838,761.865285,NaN,1.471698,11.038648
1839,762.279793,NaN,1.471698,11.038648
1840,762.694301,NaN,1.471698,11.038648
1841,763.108808,NaN,1.471698,11.038648
1842,763.523316,NaN,1.471698,11.038648
1843,763.937824,NaN,1.494340,11.208474
1844,764.352332,NaN,1.494340,11.208474
1845,764.766839,NaN,1.494340,11.208474
1846,765.181347,NaN,1.494340,11.208474
1847,765.595855,NaN,1.494340,11.208474
1848,766.010363,NaN,1.494340,11.208474
1849,766.424870,NaN,1.494340,11.208474
1850,766.839378,NaN,1.494340,11.208474
1851,767.253886,NaN,1.494340,11.208474
1852,767.668394,NaN,1.494340,11.208474
1853,768.082902,NaN,1.494340,11.208474
1854,768.497409,NaN,1.494340,11.208474
1855,768.911917,NaN,1.494340,11.208474
1856,769.326425,NaN,1.494340,11.208474
1857,769.740933,NaN,1.494340,11.208474
1858,770.155440,NaN,1.494340,11.208474
1859,770.569948,NaN,1.494340,11.208474
1860,770.984456,NaN,1.494340,11.208474
1861,771.398964,NaN,1.494340,11.208474
1862,771.813472,NaN,1.494340,11.208474
1863,772.227979,NaN,1.494340,11.208474
1864,772.642487,NaN,1.494340,11.208474
1865,773.056995,NaN,1.494340,11.208474
1866,773.471503,NaN,1.516981,11.378299
1867,773.886010,NaN,1.516981,11.378299
1868,774.300518,NaN,1.516981,11.378299
1869,774.715026,NaN,1.516981,11.378299
1870,775.129534,NaN,1.516981,11.378299
1871,775.544041,NaN,1.516981,11.378299
1872,775.958549,NaN,1.516981,11.378299
1873,776.373057,NaN,1.516981,11.378299
1874,776.787565,NaN,1.516981,11.378299
1875,777.202073,NaN,1.516981,11.378299
